,StartDate,EndDate,Duration (in seconds),Finished,RecordedDate,ResponseId,Q1,Q2,gender,age_group,rgn_nm,bmclub,division,memberNo,SEG,weight
539,2025-10-16 17:23:38,2025-10-16 17:24:40,61,TRUE,2025-10-16 17:24:42,R_9nvzCjxUUlzjrcB,10 ,"필요한 거 바로 살 수 있어요
주류도 구매가능했으면 좋겠습니다",MALE,40대,수도권,구독,"[BMART, Store]",1.70326E+11,MALE40대,
543,2025-10-16 17:23:33,2025-10-16 17:25:07,94,TRUE,2025-10-16 17:25:08,R_9NP1eh1Oy69Dr8t,6 ,아주 만족스럽지도 불만족스럽지도 않음,MALE,40대,수도권,구독,[BMART],2.10307E+11,MALE40대,
575,2025-10-16 17:23:58,2025-10-16 17:27:54,235,TRUE,2025-10-16 17:27:55,R_4lZ2U59uMPtkhep,5 ,"제품 가격적 메리트가 너무약합니다.

국내 마트 니즈가 약해지는 시점입니다.
마트수준 혹은 그이상의 가격적 메리트가 있다면
사용자 확장은 확실합니다.",MALE,40대,수도권,구독,[BMART],1.8042E+11,MALE40대,
576,2025-10-16 17:27:00,2025-10-16 17:27:55,55,TRUE,2025-10-16 17:27:56,R_9Pg0bqAuOXcfonT,10 ,배달도 빠르고 장보는시간을 줄일수 있어서 좋아요,MALE,40대,수도권,미구독,[BMART],1.91217E+11,MALE40대,
597,2025-10-16 17:27:35,2025-10-16 17:29:09,94,TRUE,2025-10-16 17:29:11,R_93ppCgUme8rZC2R,8 ,밖에 나갈 수 없거나 나갈 일이 없을 때 편안하게 주문하고 받을 수가 있어서 좋다고 하겠습니다!^^,MALE,40대,수도권,구독,[BMART],2.20426E+11,MALE40대,
602,2025-10-16 17:28:19,2025-10-16 17:29:43,83,TRUE,2025-10-16 17:29:44,R_9yGBDcmwxtQaHyp,7 ,"상품구성이 다양하지 못해서 점수를 낮췄고, 원하는 상품을 찾는데 시간이 걸려서 또 점수를 낮췄습니다. 이외에는 배민 전용 상품과 다양한 할인혜택이 있어서 좋았습니다. ",MALE,40대,수도권,구독,[BMART],1.70614E+11,MALE40대,
603,2025-10-16 17:29:06,2025-10-16 17:29:48,41,TRUE,2025-10-16 17:29:49,R_9xGCCNNPXOsunux,8 ,"비마트는 추천하고 있습니다
",MALE,40대,수도권,구독,"[BMART, Store]",1.80817E+11,MALE40대,
621,2025-10-16 17:29:45,2025-10-16 17:31:31,105,TRUE,2025-10-16 17:31:32,R_9QLyg2xqwGgrcwd,10 ,"편하고 가격이 착하고 물건이 다양함

유통기한이나 소비기한 잘지켜짐

배송 깔끔하고 포장 신경써서 잘해주네요.",MALE,40대,수도권,구독,"[BMART, Store]",1.81128E+11,MALE40대,
656,2025-10-16 17:23:47,2025-10-16 17:34:59,672,TRUE,2025-10-16 17:35:00,R_9Or9IMbxlkMBpjy,7 ,"1. 필요한 물건을 빨리 받아볼수있어서 즉시성이 좋다. 2. 최저가 상품, 초특가 할인행사, 10프로 할인 쿠폰 등의 프로모션으로 요즘 가격부담이 적어져 자주 접속하게 된다.",MALE,40대,수도권,구독,"[BMART, Store]",2.11218E+11,MALE40대,
660,2025-10-16 17:30:30,2025-10-16 17:35:39,308,TRUE,2025-10-16 17:35:40,R_4KxNWgqIhV1WRlM,2 ,B마트,MALE,40대,수도권,구독,[BMART],1.91231E+11,MALE40대,
667,2025-10-16 17:35:28,2025-10-16 17:36:23,54,TRUE,2025-10-16 17:36:24,R_43vzYrsQ8Y5GX0B,5 ,B마트 편의점보다 비싸요...,MALE,40대,수도권,구독,"[BMART, Store]",1.40914E+11,MALE40대,
674,2025-10-16 17:27:57,2025-10-16 17:37:19,562,TRUE,2025-10-16 17:37:21,R_9Iia5Z41N1iRHpj,9 ,편리하고 좋아여 ~~~~,MALE,40대,수도권,미구독,[BMART],2.20124E+11,MALE40대,
694,2025-10-16 17:41:36,2025-10-16 17:41:59,22,TRUE,2025-10-16 17:42:00,R_9VO0ZkYnK7pa4OM,7 ,편합니다,MALE,40대,수도권,미구독,"[BMART, Store]",1.40928E+11,MALE40대,
716,2025-10-16 17:46:52,2025-10-16 17:47:11,19,TRUE,2025-10-16 17:47:12,R_98GfaD2cCgUICdP,5 ,빠르고 편리한데 비싸요,MALE,40대,수도권,구독,[BMART],2.00529E+11,MALE40대,
718,2025-10-16 17:46:12,2025-10-16 17:47:36,83,TRUE,2025-10-16 17:47:37,R_9dYBbO2BO0zskoi,8 ,가끔 신선식품중 유통기한 임박상품(3일이내)을 보내줍니다.,MALE,40대,수도권,구독,[Store],1.81106E+11,MALE40대,
719,2025-10-16 17:46:04,2025-10-16 17:47:49,104,TRUE,2025-10-16 17:47:50,R_9KK2IHl0eyjnq9Y,5 ,배달비만 없으면 자주 시킬꺼 같아요 아님 배달금액을 낮춰주세요,MALE,40대,수도권,구독,"[BMART, Store]",2.41109E+11,MALE40대,
740,2025-10-16 17:52:50,2025-10-16 17:53:18,28,TRUE,2025-10-16 17:53:19,R_4EQzUKDckR8zg6l,8 ,편리하고 저렴해요,MALE,40대,수도권,미구독,[BMART],2.20904E+11,MALE40대,
742,2025-10-16 17:53:29,2025-10-16 17:53:48,19,TRUE,2025-10-16 17:53:49,R_9I3Nskpoe0r7lm3,10 ,"매우 편합니다
특히 비마트",MALE,40대,수도권,구독,[BMART],2.11015E+11,MALE40대,
763,2025-10-16 17:57:37,2025-10-16 17:59:05,87,TRUE,2025-10-16 17:59:06,R_45QrQKV3VaUhd07,7 ,편리하지만 일반적인 장보기를 대체할 정도 까지는 아닌 것 같습니다 ,MALE,40대,수도권,미구독,[Store],2.31016E+11,MALE40대,
772,2025-10-16 18:00:37,2025-10-16 18:01:33,55,TRUE,2025-10-16 18:01:33,R_4c7OJ5dLncb0GlX,8 ,"가격이 많이 싸다는 느낌은 적었고,
배송이 빠르고 원하는 시간에 받을 수 있는 점이 좋았습니다.",MALE,40대,수도권,구독,[BMART],2.11112E+11,MALE40대,
793,2025-10-16 18:06:44,2025-10-16 18:07:34,50,TRUE,2025-10-16 18:07:35,R_9pWC3XPeVDCM6OD,9 ,"상품이 다양하고, 할인행사도 많고 배송이 빠름.",MALE,40대,수도권,구독,[BMART],1.8082E+11,MALE40대,
798,2025-10-16 18:09:51,2025-10-16 18:10:16,25,TRUE,2025-10-16 18:10:17,R_4PA2zME6dTgWFSW,10 ,편리합니다 ,MALE,40대,수도권,미구독,[Store],2.50828E+11,MALE40대,
807,2025-10-16 18:12:03,2025-10-16 18:12:45,41,TRUE,2025-10-16 18:12:46,R_9qxPuVJQmaecm66,8 ,솔드아웃 제품이 많아요,MALE,40대,수도권,구독,[BMART],1.71013E+11,MALE40대,
819,2025-10-16 18:17:59,2025-10-16 18:19:00,60,TRUE,2025-10-16 18:19:01,R_4DoMpppOy7FsWQd,2 ,"B마트 가격이 비싸네요 
",MALE,40대,수도권,미구독,[Store],2.40623E+11,MALE40대,
824,2025-10-16 18:19:37,2025-10-16 18:20:15,37,TRUE,2025-10-16 18:20:16,R_9wYCO1O2eDnAAtb,8 ,빠른 시간내에 받을 수 있어서 편리함,MALE,40대,수도권,구독,[BMART],1.81209E+11,MALE40대,
825,2025-10-16 18:20:10,2025-10-16 18:20:35,25,TRUE,2025-10-16 18:20:36,R_4ZPKiUPlRE7kbvP,9 ,편리해요. 쿠폰 줘서 좋아요.,MALE,40대,수도권,구독,"[BMART, Store]",1.90129E+11,MALE40대,
830,2025-10-16 18:24:11,2025-10-16 18:25:31,79,TRUE,2025-10-16 18:25:32,R_9fjKk6a1mJo59aW,7 ,"나름 선택품을 쉽게 구할수 있었으나, 최대 배달 수량등(금액)등 을 맞추기가 힘듬",MALE,40대,수도권,구독,[Store],2.10303E+11,MALE40대,
842,2025-10-16 18:32:53,2025-10-16 18:35:10,136,TRUE,2025-10-16 18:35:11,R_9CJyA8EfNn30AG0,5 ,가격을 비교해보면 세일품목을 제외하면 다른곳보다 비싼경우가 대부분이고 찾는 품목이 없는 경우가 많아요,MALE,40대,수도권,구독,[BMART],2.20319E+11,MALE40대,
859,2025-10-16 18:46:45,2025-10-16 18:48:08,83,TRUE,2025-10-16 18:48:09,R_9d1eo0c2clDMf05,5 ,"제가 자주 이용하진 않아서요.
그래도 편리하다는 이점이 있으니 지인들에게 추천할 의향은 있습니다.",MALE,40대,수도권,구독,[Store],2.20611E+11,MALE40대,
866,2025-10-16 18:47:07,2025-10-16 18:54:15,428,TRUE,2025-10-16 18:54:16,R_4OOrGv3IS02wT3z,5 ,"배달앱이 거의비슷한거같아요.
조금 다른서비스있으연좋을거같아요",MALE,40대,수도권,미구독,[Store],2.5052E+11,MALE40대,
880,2025-10-16 19:12:43,2025-10-16 19:13:34,51,TRUE,2025-10-16 19:13:35,R_9ahrm8UhmDaLFqx,5 ,한번 경험해보면 좋을것 같아서,MALE,40대,수도권,미구독,[Store],2.20818E+11,MALE40대,
881,2025-10-16 19:16:06,2025-10-16 19:16:26,19,TRUE,2025-10-16 19:16:28,R_9jxyHfmarQ6iXYd,9 ,간편하고좋아요,MALE,40대,수도권,구독,[Store],1.71107E+11,MALE40대,
886,2025-10-16 19:24:09,2025-10-16 19:24:28,19,TRUE,2025-10-16 19:24:29,R_9XjtZgumtsAIHOF,5 ,비쌈,MALE,40대,수도권,구독,[BMART],1.80609E+11,MALE40대,
889,2025-10-16 19:29:15,2025-10-16 19:30:20,64,TRUE,2025-10-16 19:30:21,R_9aubPPzWnbvJzxv,10 ,언제나 편하게 내가 필요한 장을 볼 수있어 편리했음,MALE,40대,수도권,구독,[BMART],1.70423E+11,MALE40대,
924,2025-10-16 20:59:15,2025-10-16 20:59:40,25,TRUE,2025-10-16 20:59:41,R_4q4ZObRWUhXiJhI,6 ,편리하고 좋아요,MALE,40대,수도권,구독,[Store],1.71107E+11,MALE40대,
926,2025-10-16 21:01:19,2025-10-16 21:01:39,20,TRUE,2025-10-16 21:01:43,R_4PHPpq7KxaYOIKr,4 ,비싸요,MALE,40대,수도권,구독,[Store],1.71027E+11,MALE40대,
935,2025-10-16 21:46:20,2025-10-16 21:46:41,21,TRUE,2025-10-16 21:46:42,R_4zIsforVmRRokWK,7 ,쿠폰도주고 배달도 빨라서 좋은거같네요 ,MALE,40대,수도권,구독,"[BMART, Store]",2.10127E+11,MALE40대,
965,2025-10-17 00:54:39,2025-10-17 00:55:31,51,TRUE,2025-10-17 00:55:32,R_4dsDWiPlIM4XQyy,6 ,가격도 저렴하고 집에서 편하게 받을수 있어서 매우 좋아요~,MALE,40대,수도권,미구독,[BMART],2.00223E+11,MALE40대,
3,2025-10-16 17:01:00,2025-10-16 17:01:30,30,TRUE,2025-10-16 17:01:31,R_92J91DlS4tmn1ZY,8 ,편리합니다,MALE,40대,지방,구독,[BMART],1.90505E+11,MALE40대,
120,2025-10-16 17:05:03,2025-10-16 17:07:17,133,TRUE,2025-10-16 17:07:18,R_4WJ3ZMZjr5TDr9V,10 ,말해 무엇하오?편리성인데..더욱이 쿠폰까지 주시면 방문보다 저렴하니 배민을 사랑하지 않을수있오?,MALE,40대,지방,구독,[Store],1.80518E+11,MALE40대,
151,2025-10-16 17:08:10,2025-10-16 17:08:34,23,TRUE,2025-10-16 17:08:35,R_4BXLw8c0Qar1Oql,8 ,급할때 배달되서 좋아요,MALE,40대,지방,미구독,[Store],1.7101E+11,MALE40대,
185,2025-10-16 17:06:41,2025-10-16 17:09:28,166,TRUE,2025-10-16 17:09:29,R_9jf8wto1mlaU5N6,1 ,"같은 식품의 매장 구매와 배달의 가격차이

같은 가격이어야 한다고 생각됨",MALE,40대,지방,구독,[Store],2.20715E+11,MALE40대,
193,2025-10-16 17:09:00,2025-10-16 17:09:40,40,TRUE,2025-10-16 17:09:41,R_9NfhC2rixwR7kJ3,5 ,가격이 비쌈,MALE,40대,지방,미구독,[BMART],2.10404E+11,MALE40대,
202,2025-10-16 17:08:27,2025-10-16 17:09:55,87,TRUE,2025-10-16 17:09:56,R_4sgkxGEEyOnb8B3,10 ,저는 항상만족하고사용하고있습니다,MALE,40대,지방,구독,"[BMART, Store]",1.90819E+11,MALE40대,
236,2025-10-16 17:07:52,2025-10-16 17:10:49,177,TRUE,2025-10-16 17:10:50,R_9WxwD2gCIYuFv7r,5 ,"우선 요기오랑  배민이랑 쿠폰 할인이 틀려요
요기오 해택이 더 클때가 있고요
재고 현황도  같은 매점에 들어가서 고르면
배민이 남아있는 수량이 더 적은게 많아요
예) 2+1  배민 수량 1개 남아있음
     요기오 3개 있음..
이러면 쿠폰가격이 요기오가  1.000원 비싸도
요기오를 사는게 이득이더라고요... 이런 재고 수량 파악 잘 부탁드리면 자주 이용할게요",MALE,40대,지방,미구독,[Store],2.01406E+11,MALE40대,
239,2025-10-16 17:10:34,2025-10-16 17:11:00,26,TRUE,2025-10-16 17:11:02,R_4ktH9cnPPMD5F1D,9 ,시간절약,MALE,40대,지방,미구독,[Store],2.20402E+11,MALE40대,
251,2025-10-16 17:08:44,2025-10-16 17:11:30,165,TRUE,2025-10-16 17:11:31,R_4xFW6CyuwLgpWmU,5 ,"급하게 필요할땐 유용하지만
생각보다 급하게 필요한 경우는 잘 없어서 가격 경쟁력에서 매력이 없습니다
다만 비마트 배민이지 제품 같은 경우에는 맘에 드는 제품이 몇개 있어서 가끔 이용합니다",MALE,40대,지방,구독,[BMART],1.61206E+11,MALE40대,
254,2025-10-16 17:10:31,2025-10-16 17:11:36,64,TRUE,2025-10-16 17:11:37,R_4I05HEFkBN6NS0d,10 ,상품도 갠찬고 특히 배송이 빨라서 만족합니다^^,MALE,40대,지방,구독,[BMART],1.50712E+11,MALE40대,
277,2025-10-16 17:10:56,2025-10-16 17:12:24,87,TRUE,2025-10-16 17:12:25,R_423ApqHBWnwVEBw,10 ,"상품재고도 파악되고
미리주문해서 결제하고
사는게 편리한것같아요",MALE,40대,지방,미구독,[Store],2.10911E+11,MALE40대,
287,2025-10-16 17:11:03,2025-10-16 17:12:39,96,TRUE,2025-10-16 17:12:41,R_9hwdNt0mw21gctb,10 ,힘든상황인 홈플러스를 집에서 시킬수 있는것과 도움이 될수 있게해서 좋습니다,MALE,40대,지방,미구독,[Store],2.10907E+11,MALE40대,
302,2025-10-16 17:12:35,2025-10-16 17:13:05,29,TRUE,2025-10-16 17:13:06,R_9gaZQUk2qEyOr4t,10 ,"편리하고 편하고 빠름 

다른 이유가 없음. ",MALE,40대,지방,구독,[Store],2.01031E+11,MALE40대,
306,2025-10-16 17:12:45,2025-10-16 17:13:14,28,TRUE,2025-10-16 17:13:15,R_4LdkSMD5MNT61yu,10 ,일단 편의점 세일 하는것도 전부다 구매를 할 수 임어서 편하고 좋아요,MALE,40대,지방,미구독,[Store],1.71222E+11,MALE40대,
414,2025-10-16 17:15:48,2025-10-16 17:17:40,111,TRUE,2025-10-16 17:17:41,R_9rSYbwKlb7QFPHK,10 ,"무엇보다 배민 전에는 그냥 가서 사기만 하였기에 무엇이 행사하며 무엇을 파는지 몰랐습니다. 그러나 배민을 통해서 집에만 있어도 배달이 되는것이랑 재고 품목이 무엇이 있으며
행사 상품도 하눈에 보여질뿐더러
쿠폰 까지 있어서 편의점 에 물건 살 일이 있으면 99.9프로 이용 하게 되었습니다.
너무 좋아요",MALE,40대,지방,미구독,[Store],1.71214E+11,MALE40대,
461,2025-10-16 17:18:36,2025-10-16 17:20:05,89,TRUE,2025-10-16 17:20:06,R_95cyNdMT2cpA5PP,10 ,"브랜드별 편의점,마트
직접 가지않고 장볼수 있어 편리함",MALE,40대,지방,구독,"[BMART, Store]",2.00308E+11,MALE40대,
465,2025-10-16 17:19:55,2025-10-16 17:20:19,23,TRUE,2025-10-16 17:20:20,R_41q12DMYiI8yx6F,1 ,배달비,MALE,40대,지방,구독,[Store],1.60609E+11,MALE40대,
473,2025-10-16 17:20:25,2025-10-16 17:20:46,21,TRUE,2025-10-16 17:20:47,R_901YfD2JPyeCYAV,5 ,소분용 판매,MALE,40대,지방,구독,[BMART],1.71013E+11,MALE40대,
474,2025-10-16 17:20:06,2025-10-16 17:20:50,44,TRUE,2025-10-16 17:20:52,R_9n3gxVeq64qDYDr,9 ,간편하고 배달빠르고  좋네요,MALE,40대,지방,미구독,[Store],1.70618E+11,MALE40대,
501,2025-10-16 17:19:28,2025-10-16 17:22:08,160,TRUE,2025-10-16 17:22:09,R_4XpqKC28GbqxITi,3 ,최소주문금액이너무높습니다 예를들어편의점1만원이상인데 7천원이상이 적절하다고봅니다,MALE,40대,지방,미구독,[Store],2.50831E+11,MALE40대,
505,2025-10-16 17:21:40,2025-10-16 17:22:25,44,TRUE,2025-10-16 17:22:26,R_9Crlvh0l96jtjIJ,10 ,비마트싸고 시간정해진거없이 빠르고 편하네요,MALE,40대,지방,미구독,[BMART],2.01109E+11,MALE40대,
518,2025-10-16 17:21:52,2025-10-16 17:22:55,63,TRUE,2025-10-16 17:22:57,R_9fWhLM6Mih56TSx,10 ,저렴하고 빠르게 주문 가능합니다,MALE,40대,지방,구독,[Store],1.90815E+11,MALE40대,
625,2025-10-16 17:31:09,2025-10-16 17:31:58,48,TRUE,2025-10-16 17:31:59,R_4qYolzGwKK9Cn4t,7 ,편리하나 가격이 비싸고 물건이 없을때가 많음,MALE,40대,지방,미구독,"[BMART, Store]",1.70723E+11,MALE40대,
652,2025-10-16 17:34:15,2025-10-16 17:34:38,23,TRUE,2025-10-16 17:34:40,R_4f1e7rP1cigAqmh,10 ,배달도 빠르고 좋아요,MALE,40대,지방,미구독,[Store],1.71231E+11,MALE40대,
654,2025-10-16 17:15:11,2025-10-16 17:34:48,1177,TRUE,2025-10-16 17:34:49,R_9SCaskctG09dP8X,5 ,장단점이 있슴 장점은 쿠폰과 빠른배송 단점은 정육 생선류의 한정적인 제품군,MALE,40대,지방,구독,"[BMART, Store]",2.00123E+11,MALE40대,
664,2025-10-16 17:34:53,2025-10-16 17:35:58,64,TRUE,2025-10-16 17:35:59,R_4aCkR62D0fWtLTH,10 ,"빠른시간  집앞까지  배송
가성비좋고  신선한거 같아요",MALE,40대,지방,구독,[Store],1.90426E+11,MALE40대,
680,2025-10-16 17:36:27,2025-10-16 17:38:09,102,TRUE,2025-10-16 17:38:10,R_90GaL7iD8QJGvk0,5 ,"품목선택이 브랜드별로 다름
특히 행사상품같은경우 재고부족임에도 선택이되서 결제창서 다시 재 선택해야는 불편함이 많음",MALE,40대,지방,구독,[Store],1.71229E+11,MALE40대,
757,2025-10-16 17:55:47,2025-10-16 17:57:25,97,TRUE,2025-10-16 17:57:26,R_4yd8oFGQNnmlKVC,7 ,장바구니에 아이스크림1+1담아놓고 담날 다른거랑주문햇는데 아이스크림1개로변경된줄도모르고주문해서 썩기분안좋아네요,MALE,40대,지방,구독,[BMART],2.01405E+11,MALE40대,
771,2025-10-16 17:59:48,2025-10-16 18:01:08,79,TRUE,2025-10-16 18:01:09,R_9npdypIEr5T3QkV,10 ,무겁게 들고 자차끌고.대중교통으로 안다녀도되고 집에서 클릭한번으로 연결된카드로 원스톱 쇼핑이라 편리합니다.,MALE,40대,지방,구독,[BMART],1.80729E+11,MALE40대,
781,2025-10-16 18:01:42,2025-10-16 18:03:30,107,TRUE,2025-10-16 18:03:31,R_4ESzhV8LpJWv3hR,5 ,편의점은 사람들이 배달을 많이 안해서 그런지 카운터에 계신분들이 잘모르거나 픽업하러 도착하면 준비기 안된경우가 많습니다,MALE,40대,지방,미구독,[Store],1.90426E+11,MALE40대,
789,2025-10-16 18:04:47,2025-10-16 18:05:42,55,TRUE,2025-10-16 18:05:44,R_4yjTo7N8JmdZrLz,5 ,큰 장점이 없으므로...,MALE,40대,지방,미구독,[Store],2.11017E+11,MALE40대,
858,2025-10-16 18:45:29,2025-10-16 18:46:28,59,TRUE,2025-10-16 18:46:29,R_4jUJpBIPypMMn2V,10 ,배달이 빨라서 좋아요,MALE,40대,지방,구독,[Store],2.20402E+11,MALE40대,
891,2025-10-16 19:35:31,2025-10-16 19:35:52,21,TRUE,2025-10-16 19:35:53,R_9cOwFXuU5wEAvTz,10 ,빠르고 편리해요,MALE,40대,지방,구독,[BMART],1.50603E+11,MALE40대,
892,2025-10-16 19:35:22,2025-10-16 19:36:46,83,TRUE,2025-10-16 19:36:48,R_9RxBanSrE4I3WDB,4 ,픽업을 신청하면 점주들이 대 놓고 싫어합니다. ,MALE,40대,지방,미구독,[Store],1.71208E+11,MALE40대,
953,2025-10-16 23:02:13,2025-10-16 23:03:02,48,TRUE,2025-10-16 23:03:03,R_9fMkUEm9IEzLncl,7 ,음 그닥 저렴하지 않고 종류가 많이 없어서요,MALE,40대,지방,구독,[Store],1.90225E+11,MALE40대,
957,2025-10-16 23:30:47,2025-10-16 23:33:12,144,TRUE,2025-10-16 23:33:13,R_41aovaqtG4mzrWW,8 ,"배송비가 없어 경제적이며
장보는 시간을 아낄수있어서  좋다고 생각되요
특히 저처럼 1인가구에게는 퇴근전에  주문해서 퇴근후 정리하고 시간 확보하는데 만족하고있어요",MALE,40대,지방,구독,[BMART],1.71029E+11,MALE40대,
7,2025-10-16 17:01:03,2025-10-16 17:02:08,64,TRUE,2025-10-16 17:02:10,R_9LXV3bZjXPnKMFK,5 ,금액제한도 있고 와인이나 이런 거는 할인이 전혀 적용안되 불편,MALE,50대이상,수도권,구독,[Store],1.81202E+11,MALE50대이상,
25,2025-10-16 17:02:30,2025-10-16 17:02:50,20,TRUE,2025-10-16 17:02:51,R_42Jh1CO81mfBBeN,7 ,편리하고빨라서,MALE,50대이상,수도권,미구독,[Store],2.10823E+11,MALE50대이상,
41,2025-10-16 17:03:18,2025-10-16 17:03:35,16,TRUE,2025-10-16 17:03:37,R_9J3nJnkEuA1kd13,10 ,빨라요.대체로.,MALE,50대이상,수도권,미구독,[BMART],2.10507E+11,MALE50대이상,
87,2025-10-16 17:05:32,2025-10-16 17:05:56,23,TRUE,2025-10-16 17:05:57,R_4dYg1zhO7M9SP4d,10 ,신속하고 신선한제품으로 배송해주어요,MALE,50대이상,수도권,구독,[Store],2.10614E+11,MALE50대이상,
124,2025-10-16 17:06:37,2025-10-16 17:07:27,49,TRUE,2025-10-16 17:07:29,R_4o2b67drqE0PvCU,10 ,필요한 것을 저렴하게 편하게 구매가능,MALE,50대이상,수도권,구독,[BMART],2.10204E+11,MALE50대이상,
138,2025-10-16 17:07:53,2025-10-16 17:08:14,20,TRUE,2025-10-16 17:08:15,R_4I5Ex0gsaJNOBdS,10 ,편리함,MALE,50대이상,수도권,구독,[BMART],2.10907E+11,MALE50대이상,
194,2025-10-16 17:06:56,2025-10-16 17:09:41,164,TRUE,2025-10-16 17:09:42,R_4Ecgnkyrac4SGXt,10 ,상대적 저렴한 상품가와 각종 할인정책등으로 가성비높은 주문이 가능해서 좋습니다.1인소비자의 선택폭이 넓은것도 장점입니다,MALE,50대이상,수도권,구독,[BMART],2.31107E+11,MALE50대이상,
209,2025-10-16 17:09:15,2025-10-16 17:10:06,50,TRUE,2025-10-16 17:10:07,R_9qvwViKmCsutiGB,10 ,서비스가좋았어요,MALE,50대이상,수도권,구독,"[BMART, Store]",1.9042E+11,MALE50대이상,
234,2025-10-16 17:09:26,2025-10-16 17:10:47,80,TRUE,2025-10-16 17:10:48,R_4QgFMglQlQ6PjED,9 ,편하고 양질의 제품 싸게 구매 가능합니다 2시 타임이벤트 등 굿입니다 너무 만족합니다 배민 홧팅,MALE,50대이상,수도권,구독,[BMART],1.80908E+11,MALE50대이상,
257,2025-10-16 17:08:42,2025-10-16 17:11:40,177,TRUE,2025-10-16 17:11:41,R_4MT0oxhIXL0xYrM,5 ,가격메리트는 아직 부족합니다. 행사품목 위주 제품의 퀄리티도 마트표 보다는 다소 좋지않고요.(ex: 자잘하게 떡지 제육볶음 얇은 고기) 다만 미끼용 행사상품은 경쟁력이 있네요. 자체 브랜드 라인업을 강화해주세요.,MALE,50대이상,수도권,구독,[BMART],1.90222E+11,MALE50대이상,
279,2025-10-16 17:11:49,2025-10-16 17:12:24,35,TRUE,2025-10-16 17:12:26,R_9fZZ4FHJBMdu3BO,1 ,스스로 잘알지않으세요?,MALE,50대이상,수도권,미구독,[Store],2.20716E+11,MALE50대이상,
316,2025-10-16 17:12:53,2025-10-16 17:13:22,29,TRUE,2025-10-16 17:13:24,R_9ERLCvI7E9E8gDM,10 ,저렴하고 배송도 빠르고 좋아요. ,MALE,50대이상,수도권,구독,[BMART],2.50303E+11,MALE50대이상,
320,2025-10-16 17:13:08,2025-10-16 17:13:34,26,TRUE,2025-10-16 17:13:36,R_41mKsN2PpHc3Eg9,8 ,급할때 빠르게 구입가능,MALE,50대이상,수도권,구독,"[BMART, Store]",2.1062E+11,MALE50대이상,
322,2025-10-16 17:11:37,2025-10-16 17:13:46,128,TRUE,2025-10-16 17:13:47,R_9RHfeC83pjRhM2J,9 ,"원하는 상품,
가격 비교/할인,
적시 빠른 배송 가능에 만족합니다.",MALE,50대이상,수도권,구독,[BMART],1.81024E+11,MALE50대이상,
