,ResponseId,Q2,Q1_1,classification,category,sub_category,Unnamed: 6,Unnamed: 7,Unnamed: 8,gender,age_group,rgn_nm
3410,R_4hi4JGmeDR21EW1,편하고 실속있고 다양하그,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,50대 이상,수도권
3411,R_4EL6q071y43PRRr,"저는 배달의 민족을 쓰면서 만족도가 높아서
타인들도 배민을 통해 배달의 편의성을 느꼈으면 합니다",10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,20대,광역시
3412,R_4p7eqhEJlmkxJ2F,배달앱으로는 최고이니까...,9,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,50대 이상,지방
3413,R_4ISKZ8ka94UJ6cC,"메세지 전달이 잘 됩니다..(노크사양,.. 벨 눌러주세요.. 등등..)",10,없음 > 없음,없음,없음,,,,FEMALE,50대 이상,광역시
3414,R_4TtvsoUefPVPOIl,음식도 맛나고 편하고 아주 좋습니다,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,50대 이상,수도권
3415,R_9H8lyAZfJjUqWHE,"그냥 전체적으로 사용하기에 나쁘지 않고 배달어플이 엄청 많진 않으니까 10점을 줄 순 있지만, 다른 배달어플도 있긴 해서 선택은 상대가 하는거니까 일단은 9점!",9,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,30대,광역시
3416,R_990IE8l7u6w4IIq,배민이 가장 다양해서?,5,없음 > 없음,없음,없음,,,,MALE,30대,지방
3417,R_40dEpSYUPxZelP5,좋습니다.,7,기타 > 만족,기타,만족,,,,MALE,30대,수도권
3418,R_9NJgATEl3vPVHtn,주문이 편리함,8,앱 사용 편리성 > 결제 편의성,앱 사용 편리성,결제 편의성,,,,MALE,40대,수도권
3419,R_9kMoEANBJxLNoC7,흔하기도 하지만 제일 쉽게 접할 수 있어서,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,20대,지방
3420,R_9CTtkhxGyWdjRa4,배달하기 좋고 정확한 시간에 배달해줘요,9,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,20대,수도권
3421,R_40SoMjkWyPQ8vhH,"배달이 오래 걸린다.
배달원 위치가 보이는 것은 좋은데
바로 옆 아파트에서 다른 동네로 가니 기분이 안 좋다..",7,배달속도 > 배달 속도 느림,배달속도,배달 속도 느림,,,,FEMALE,30대,지방
3422,R_40SoMjkWyPQ8vhH,"배달이 오래 걸린다.
배달원 위치가 보이는 것은 좋은데
바로 옆 아파트에서 다른 동네로 가니 기분이 안 좋다..",7,앱 사용 편리성 > 배달 현황 확인,앱 사용 편리성,배달 현황 확인,,,,FEMALE,30대,지방
3423,R_40SoMjkWyPQ8vhH,"배달이 오래 걸린다.
배달원 위치가 보이는 것은 좋은데
바로 옆 아파트에서 다른 동네로 가니 기분이 안 좋다..",7,기타 > 배달 경로 불만,기타,배달 경로 불만,,,,FEMALE,30대,지방
3424,R_4eUyEinYxRf28DK,무료배달 혜택은 좋지만 쿠폰 서비스가 처음보다는 점점 줄어들고 있고 알뜰배달같은 경우 다른곳까지 배달이 가니까 배달이 늦어지면서 음식 상태가 안좋아지는 경우가 늘어나고 있음,5,없음 > 없음,없음,없음,,,,FEMALE,30대,지방
3425,R_4eUyEinYxRf28DK,무료배달 혜택은 좋지만 쿠폰 서비스가 처음보다는 점점 줄어들고 있고 알뜰배달같은 경우 다른곳까지 배달이 가니까 배달이 늦어지면서 음식 상태가 안좋아지는 경우가 늘어나고 있음,5,혜택(할인 및 쿠폰) > 쿠폰,혜택(할인 및 쿠폰),쿠폰,,,,FEMALE,30대,지방
3426,R_4eUyEinYxRf28DK,무료배달 혜택은 좋지만 쿠폰 서비스가 처음보다는 점점 줄어들고 있고 알뜰배달같은 경우 다른곳까지 배달이 가니까 배달이 늦어지면서 음식 상태가 안좋아지는 경우가 늘어나고 있음,5,배달속도 > 배달 속도 느림,배달속도,배달 속도 느림,,,,FEMALE,30대,지방
3427,R_4eUyEinYxRf28DK,무료배달 혜택은 좋지만 쿠폰 서비스가 처음보다는 점점 줄어들고 있고 알뜰배달같은 경우 다른곳까지 배달이 가니까 배달이 늦어지면서 음식 상태가 안좋아지는 경우가 늘어나고 있음,5,포장/배달 상태 > 음식 품질,포장/배달 상태,음식 품질,,,,FEMALE,30대,지방
3428,R_9j3EYOqaralzKjl,다른 서비스에 비해 제일 편리함,8,기타 > 다른 앱 보다 선호,기타,다른 앱 보다 선호,,,,FEMALE,40대,지방
3429,R_9j3EYOqaralzKjl,다른 서비스에 비해 제일 편리함,8,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,40대,지방
3430,R_9Jt8XTeCMZ4b8t3,사용이 편리해요,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,40대,수도권
3431,R_4RnIzCsr8znWl21,배달서비스가 아쉽고 매장과 다른 이중가격이 납득하기ㅜ힘듬 픽업주문도 가격차가 난다는게 부담스러움 ,5,기타 > 배달 서비스,기타,배달 서비스,,,,FEMALE,30대,수도권
3432,R_4RnIzCsr8znWl21,배달서비스가 아쉽고 매장과 다른 이중가격이 납득하기ㅜ힘듬 픽업주문도 가격차가 난다는게 부담스러움 ,5,메뉴 가격 > 앱과 매장가격 불일치,메뉴 가격,앱과 매장가격 불일치,,,,FEMALE,30대,수도권
3433,R_4RnIzCsr8znWl21,배달서비스가 아쉽고 매장과 다른 이중가격이 납득하기ㅜ힘듬 픽업주문도 가격차가 난다는게 부담스러움 ,5,기타 > 배달 비용 지출 부담,기타,배달 비용 지출 부담,,,,FEMALE,30대,수도권
3434,R_4jfbsiijtKlXBAW,입점업체가 가장 많은게 단연 첫번째 이유고 인터페이스가 조금만 익숙해지면 사용하기 편리합니다. 예를들어 예전에 시켰던 메뉴나 가게를 알아서 표시해저고 재주문도 쉽게 돼있어서 몇 번의 클릭만으로 주문이 쉽고 빠르게 가능합니다. 배민클럽의 구독으로 배달료를 절약할 수 있고 여러가지 혜택을 받을수 있는 점도 마음에 듭니다. 다만 경쟁플랫폼들도 배민의 장점을 빠르게 베껴 따라하고 있기 때문에 예전만큼의 격차는 아닌거 같기도 합니다,9,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,40대,수도권
3435,R_4GrZYXJEVTb1E1o,"간편하고 주변 음식점들 대부분 다 있어서 픽업이든, 배달이든 주문은 배민어플로 주로 사용 합니당",8,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,20대,광역시
3436,R_4GrZYXJEVTb1E1o,"간편하고 주변 음식점들 대부분 다 있어서 픽업이든, 배달이든 주문은 배민어플로 주로 사용 합니당",8,가게/메뉴 다양성 > 가게 많음,가게/메뉴 다양성,가게 많음,,,,FEMALE,20대,광역시
3437,R_4GrZYXJEVTb1E1o,"간편하고 주변 음식점들 대부분 다 있어서 픽업이든, 배달이든 주문은 배민어플로 주로 사용 합니당",8,앱 사용 편리성 > 비대면 주문 가능,앱 사용 편리성,비대면 주문 가능,,,,FEMALE,20대,광역시
3438,R_4uLA8aXIDe3KOBj,배달료비싸고 배민클럽도 시간이 무한정연기되는경우가 많음,5,배달팁 > 배달팁 높음,배달팁,배달팁 높음,,,,MALE,30대,광역시
3439,R_4uLA8aXIDe3KOBj,배달료비싸고 배민클럽도 시간이 무한정연기되는경우가 많음,5,멤버십 혜택 > 멤버십 혜택 불만,멤버십 혜택,멤버십 혜택 불만,,,,MALE,30대,광역시
3440,R_4uLA8aXIDe3KOBj,배달료비싸고 배민클럽도 시간이 무한정연기되는경우가 많음,5,도착 예정 시간에 배달 > 배달 시간 부정확,도착 예정 시간에 배달,배달 시간 부정확,,,,MALE,30대,광역시
3441,R_9RQb3FvRqze6kuq,니네 갈수록 구려,5,기타 > 이미지/느낌 부정적,기타,이미지/느낌 부정적,,,,MALE,40대,수도권
3442,R_4RXhs2MI8SM8L4F,예전 같지가 않아요,5,기타 > 이미지/느낌 부정적,기타,이미지/느낌 부정적,,,,MALE,40대,광역시
3443,R_92VremdvpwdBJLj,할인쿠폰이 타 어플보다 많은 듯 합니다.,8,혜택(할인 및 쿠폰) > 다양한 쿠폰,혜택(할인 및 쿠폰),다양한 쿠폰,,,,FEMALE,40대,지방
3444,R_9oTPVSerwrGVV69,이미 쓰고 있을거 같아서,3,기타 > 대중성/인지도,기타,대중성/인지도,,,,FEMALE,30대,수도권
3445,R_4jfbsiijtKlXBAW,입점업체가 가장 많은게 단연 첫번째 이유고 인터페이스가 조금만 익숙해지면 사용하기 편리합니다. 예를들어 예전에 시켰던 메뉴나 가게를 알아서 표시해저고 재주문도 쉽게 돼있어서 몇 번의 클릭만으로 주문이 쉽고 빠르게 가능합니다. 배민클럽의 구독으로 배달료를 절약할 수 있고 여러가지 혜택을 받을수 있는 점도 마음에 듭니다. 다만 경쟁플랫폼들도 배민의 장점을 빠르게 베껴 따라하고 있기 때문에 예전만큼의 격차는 아닌거 같기도 합니다,9,앱 사용 편리성 > 재주문 편의성,앱 사용 편리성,재주문 편의성,,,,MALE,40대,수도권
3446,R_4oF9tnGsgeEFXQ2,쉽고편한이용,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,40대,지방
3447,R_4DOiFb55WHdqLeJ,"다양한종류의 음식을 한번에 볼수있고 주문쉽고
배달도 빠르다",10,앱 사용 편리성 > 결제 편의성,앱 사용 편리성,결제 편의성,,,,FEMALE,50대 이상,수도권
3448,R_4Qeg7bJM0fcQIj7,수수료가 비싸서 쓰기싫다 할인쿠폰도 없고,5,메뉴 가격 > 앱과 매장가격 불일치,메뉴 가격,앱과 매장가격 불일치,,,,FEMALE,40대,광역시
3449,R_4Qeg7bJM0fcQIj7,수수료가 비싸서 쓰기싫다 할인쿠폰도 없고,5,혜택(할인 및 쿠폰) > 쿠폰,혜택(할인 및 쿠폰),쿠폰,,,,FEMALE,40대,광역시
3450,R_9eh2MBOaqX1v1A1,간편한 앱사용과 배달도 신속하고 안전해서 좋아요,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,20대,광역시
3451,R_4I4wsdUxYaY2NNp,다양한 매장을 한 번에 볼수 있음 ,9,앱 사용 편리성 > 탐색 편의성,앱 사용 편리성,탐색 편의성,,,,MALE,10대,지방
3452,R_4LJbuAMdEVB4C1H,다양한 가맹점이 있어서 선택의 폭이 넓고 리뷰를 미리 확인할 수 있으니 맛집을 잘 고를 수 있어요,10,앱 사용 편리성 > 리뷰 확인 편의성,앱 사용 편리성,리뷰 확인 편의성,,,,FEMALE,40대,광역시
3453,R_92M3W4gegaYiINk,이용하기 편리함.,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,50대 이상,광역시
3454,R_4UCJw9iRZwAJ3Nf,편리하고 가성비 좋음,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,20대,광역시
3455,R_4CkdzlMeD1JMC4i,매장 가격과 달라서,5,메뉴 가격 > 앱과 매장가격 불일치,메뉴 가격,앱과 매장가격 불일치,,,,FEMALE,20대,지방
3456,R_4WSHiY2uAcem0te,주문이 편리하고 등록된 가게가 많아요,8,앱 사용 편리성 > 결제 편의성,앱 사용 편리성,결제 편의성,,,,FEMALE,30대,수도권
3457,R_4WSHiY2uAcem0te,주문이 편리하고 등록된 가게가 많아요,8,가게/메뉴 다양성 > 가게 많음,가게/메뉴 다양성,가게 많음,,,,FEMALE,30대,수도권
3458,R_4sSz9rYXNNOE4Tj,배달 추적이 가능하고 빠른 응대와 최소주문 금액이 없는 가게들이 있어서,10,앱 사용 편리성 > 배달현황 편의성,앱 사용 편리성,배달현황 편의성,,,,FEMALE,40대,수도권
3459,R_9dAqzru7czrGQED,편함의 정석,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,10대,지방
3460,R_4JCRxB3lmQgXl2q,"빠르고 신속한 배달, 진행과정 알림 등",10,앱 사용 편리성 > 배달현황 편의성,앱 사용 편리성,배달현황 편의성,,,,MALE,50대 이상,지방
3461,R_4ObUmnq3EAogkhz,배고플때 바로바로 시켜먹을수 있다는 장점이 있으며 앱을 설치해 놓으면 언제든지 유용하게 사용가능합니다.,8,앱 사용 편리성 > 결제 편의성,앱 사용 편리성,결제 편의성,,,,MALE,20대,지방
3462,R_4ObUmnq3EAogkhz,배고플때 바로바로 시켜먹을수 있다는 장점이 있으며 앱을 설치해 놓으면 언제든지 유용하게 사용가능합니다.,8,기타 > 활용도,기타,활용도,,,,MALE,20대,지방
3463,R_47Upc4R11qGyPLY,사용하기 무난하지만 다른 앱들보다 월등하게 나은 느낌은 없어서,5,기타 > 사용 가치 부족,기타,사용 가치 부족,,,,MALE,30대,수도권
3464,R_47Upc4R11qGyPLY,사용하기 무난하지만 다른 앱들보다 월등하게 나은 느낌은 없어서,5,없음 > 없음,없음,없음,,,,MALE,30대,수도권
3465,R_9uJRSawANvXxXTr,시간에맞추어서주문가능,5,없음 > 없음,없음,없음,,,,MALE,50대 이상,광역시
3466,R_4ToccDZzBTv41qv,편하고 좋아요,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,30대,지방
3467,R_4FQon3K6A6yzvnA,언제 어디서든 가능하니까,9,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,40대,지방
3468,R_4CfFHkThaIXq5Mb,사용이 편한데 가끔 늦어서 식어 올 때도 있어요,8,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,50대 이상,수도권
3469,R_4CfFHkThaIXq5Mb,사용이 편한데 가끔 늦어서 식어 올 때도 있어요,8,음식 품질 > 음식 온도,음식 품질,음식 온도,,,,FEMALE,50대 이상,수도권
3470,R_4ln4vFNjtSBYHTz,썩 그렇게 편리함을 못 느꼈음,5,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,50대 이상,광역시
3471,R_9BxLgGLnduOiBDS,자주 이용해보니 편리하고 할인 이벤트도 많아서,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,MALE,50대 이상,수도권
3472,R_9sd8kROzN6Uwskc,배달이 용이 하고 음식점이 다양,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,40대,광역시
3473,R_4F2pGNpsv56q2dw,"배달의편함
가끔이벤트 쿠폰
여러음식을 편하게 먹을수잇음
",5,없음 > 없음,없음,없음,,,,MALE,30대,수도권
3474,R_4F2pGNpsv56q2dw,"배달의편함
가끔이벤트 쿠폰
여러음식을 편하게 먹을수잇음
",5,앱 사용 편리성 > 결제수단 제한,앱 사용 편리성,결제수단 제한,,,,MALE,30대,수도권
3475,R_4uWbUbqI6B0zdvj,"배달비가 항상 있고  여긴 지방이라 전혀도움안되는 쿠폰이가득하고 특히 광고가넘 많음
할인도 꼬옥   해당신용카드가 필수가 아님  혜택이 작아서..",2,배달팁 > 배달팁 높음,배달팁,배달팁 높음,,,,FEMALE,40대,지방
3476,R_4uWbUbqI6B0zdvj,"배달비가 항상 있고  여긴 지방이라 전혀도움안되는 쿠폰이가득하고 특히 광고가넘 많음
할인도 꼬옥   해당신용카드가 필수가 아님  혜택이 작아서..",2,혜택(할인 및 쿠폰) > 쿠폰 사용조건/기한,혜택(할인 및 쿠폰),쿠폰 사용조건/기한,,,,FEMALE,40대,지방
3477,R_4uWbUbqI6B0zdvj,"배달비가 항상 있고  여긴 지방이라 전혀도움안되는 쿠폰이가득하고 특히 광고가넘 많음
할인도 꼬옥   해당신용카드가 필수가 아님  혜택이 작아서..",2,앱 사용 편리성 > 광고 노출,앱 사용 편리성,광고 노출,,,,FEMALE,40대,지방
3478,R_4uWbUbqI6B0zdvj,"배달비가 항상 있고  여긴 지방이라 전혀도움안되는 쿠폰이가득하고 특히 광고가넘 많음
할인도 꼬옥   해당신용카드가 필수가 아님  혜택이 작아서..",2,혜택(할인 및 쿠폰) > 쿠폰 사용조건/기한,혜택(할인 및 쿠폰),쿠폰 사용조건/기한,,,,FEMALE,40대,지방
3479,R_4uWbUbqI6B0zdvj,"배달비가 항상 있고  여긴 지방이라 전혀도움안되는 쿠폰이가득하고 특히 광고가넘 많음
할인도 꼬옥   해당신용카드가 필수가 아님  혜택이 작아서..",2,혜택(할인 및 쿠폰) > 혜택,혜택(할인 및 쿠폰),혜택,,,,FEMALE,40대,지방
3480,R_9KUi3Sv3EEZa0Bo,다른 어플도 많아서,5,기타 > 차별성 부족/평범함,기타,차별성 부족/평범함,,,,MALE,30대,수도권
3481,R_4UtZ7rfsDls1HkR,먼곳 배달받기도 편하고 비대면이라서도좋고 ,10,앱 사용 편리성 > 사용 편의성,앱 사용 편리성,사용 편의성,,,,FEMALE,40대,광역시
3482,R_9BoPXjyqj1UupFf,쿠팡에서는 입점되지 않은 브랜드들이 그래도 아직은 배달의민족에 있어서 폭넓게 이용가능합니다,10,앱에서만 주문 가능 > 다른 앱에 없는 가게,앱에서만 주문 가능,다른 앱에 없는 가게,,,,MALE,40대,수도권
3483,R_9OP2eGq1Qf2ElYS,"다양한 이벤트와 적립금, 할인이 좋아요.",10,적용 가능한 혜택 > 포인트 적립,적용 가능한 혜택,포인트 적립,,,,FEMALE,30대,수도권
3484,R_9DhW9HSCft9tJYi,배민클럽인데  어딘 되고 어딘안되고  왜그러지  ,5,멤버십 혜택 > 멤버십 혜택 불만,멤버십 혜택,멤버십 혜택 불만,,,,FEMALE,30대,지방
3485,R_9pEjvUA8OGwTHcj,빠른배송과 이벤트,10,적용 가능한 혜택 > 추천 이벤트,적용 가능한 혜택,추천 이벤트,,,,FEMALE,40대,수도권
3486,R_9NQESc4bGcDNQpj,이벤트도 많고 혜택도 많고  적립금도 많이 줘서 너무 좋아요 ,10,적용 가능한 혜택 > 포인트 적립,적용 가능한 혜택,포인트 적립,,,,FEMALE,50대 이상,광역시
3487,R_9lWeg8sTU7nMeIH,배민클럽 배달위치 실시간추적 각종쿠폰 타사 대비 압도적인 점포수,10,혜택(할인 및 쿠폰) > 다양한 쿠폰,혜택(할인 및 쿠폰),다양한 쿠폰,,,,MALE,30대,수도권
