No,StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q1_1,Q2,Q10,Q10_10_TEXT,Q11,Q11_10_TEXT,Q12,Q12_10_TEXT,Q60,Q60_6_TEXT,Q13,Q13_4_TEXT,Q14,Q14_5_TEXT,Q13.1,Q15,Q6,Q6_3_TEXT,memberNo,userId,Q_DataPolicyViolations,gender,age_group,rgn_nm,bmclub,is_mfo,order_rank,BAEMIN_ord_cnt,stod_ord_cnt,BAERA_ord_cnt,BAERA_ord_cnt.1,total_ord_cnt
2296,45947.73698,45947.73839,0,,100,122,1,45947.73842,R_4KlhxgSa3Je49Zj,,,,,,,anonymous,KO,1,3,Ui 개같음.,,,,,7,,6,악의적 편법 방지,,,,,,기분 나쁜 악의적 펀법,"1,5,3",두잇,1.8111E+11,,,MALE,20대,수도권,구독,한그룻 주문경험X,1,0,6,0,0,6
2297,45947.74017,45947.74109,0,,100,79,1,45947.7411,R_4Ckznf7HGJ94ojH,,,,,,,anonymous,KO,1,5,자영업자들의 이익이되는 방향으로 개진되었으면 함 수수료 과다 및 포장 시에도 일정 수수료 부과 등 이슈,,,,,7,,3,,,,,,,배달가격으로 인해 메뉴가격이 배민에서 유독 더 비쌈,1,,1.90115E+11,,,FEMALE,30대,지방,미구독,한그룻 주문경험X,1,0,1,0,3,4
2298,45947.74096,45947.74141,0,,100,39,1,45947.74142,R_4BRhyr0pXQcJohl,,,,,,,anonymous,KO,1,8,혜택이 좋음,,,7,,,,4,,,,,,,,"1,2,4",,2.11012E+11,,,MALE,40대,지방,구독,한그룻 주문경험X,1,1,1,1,0,3
2299,45947.74119,45947.74186,0,,100,58,1,45947.74188,R_41uyyHLHvzpPi6M,,,,,,,anonymous,KO,1,10,편리하고 다양한 혜택이 많아서,7,,,,,,4,,,,,,,할인행사가 자주 있는편,"1,4",,1.80613E+11,,,MALE,40대,수도권,미구독,한그룻 주문경험X,1,1,2,0,0,3
2300,45947.74318,45947.74475,0,,100,135,1,45947.74476,R_4aEfAbR3FvK3BGF,,,,,,,anonymous,KO,1,10,너무 좋아서 강추 합니다.,8,,,,,,,,2,,,,,배달 시간 잘 맟춰줘서 너무 좋지요,"1,4",,2.30426E+11,,,MALE,50대 이상,지방,미구독,한그룻 주문경험X,1,1,0,0,0,1
2301,45947.74065,45947.74493,0,,100,370,1,45947.74495,R_9BAuAp8Hu1ikCrf,,,,,,,anonymous,KO,1,7,지난번 배달사고이후 실망했어요 배달기사분 관리도 안되고 너무 어이없었어요,,,10,보편적으로 다들 사용해서 나도 사용중,,,,,,,,,배민이 배달어플중에 보편적이라서 사용하는 중이고 만약 다른어플이 보편화되었다면 그 어플을 사용했을것임,,"1,2",,1.80819E+11,,,FEMALE,40대,광역시,미구독,한그룻 주문경험X,1,2,1,0,0,3
2302,45947.74513,45947.74594,0,,100,70,1,45947.74595,R_9mVqc3ST6iFebXI,,,,,,,anonymous,KO,1,8,많은 가게가 있어 편함,,,9,,,,,,,,1,,,다양한 메뉴를 주문할 수 있음,"1,5",,2.10125E+11,,,MALE,20대,수도권,구독,한그룻 주문경험X,1,0,4,3,0,7
2303,45947.74572,45947.74741,0,,100,145,1,45947.74743,R_4pom7e4VOs3f8KL,,,,,,,anonymous,KO,1,10,서비스및할인율이 좋다,7,,,,,,4,,,,,,,부담이 덜가고 자주 이용할수있다,"1,4",,2.50709E+11,,,MALE,50대 이상,광역시,미구독,한그룻 주문경험X,1,0,2,0,0,2
2304,45947.74625,45947.74759,0,,100,116,1,45947.74761,R_4JSDpkaOOUIYD2p,,,,,,,anonymous,KO,1,9,배달앱은 이거만 써서 비교대상이 없음,9,,,,,,,,,,1,,,,1,,2.50312E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험O,1,0,4,0,0,4
2305,45947.74634,45947.74795,0,,100,138,1,45947.74797,R_9phRUbRvrXie5L0,,,,,,,anonymous,KO,1,7,배고플때 빨리먹을수 있어서 좋지만 배민이슈때문에 가게들 힘들어하는것도 보여 7점입니다,,,8,,,,,,3,,,,,,"1,2",,2.00622E+11,,,MALE,40대,수도권,미구독,한그룻 주문경험O,1,0,12,0,0,12
2306,45947.74804,45947.74925,0,,100,104,1,45947.74926,R_9Ok37XE9op1cDqe,,,,,,,anonymous,KO,1,5,접근성이 용이,,,,,7,,4,,,,,,,"안좋은점으로 봤는데 
가격이 배달앱마다 혹은 실제 매장 가격과 상이","2,4",,2.0063E+11,,,MALE,30대,지방,미구독,한그룻 주문경험X,1,2,0,0,0,2
2307,45947.74785,45947.75051,0,,100,229,1,45947.75053,R_9KNFFixfTWs9LhE,,,,,,,anonymous,KO,1,5,"최저금액이 너무 높고 이용당시 신선하지 않은 음식을 배달받는 경우가 많다 
점수를 높게주자고 생각하니 그정도의 가치가
보이지 않는다",,,,,7,,2,,,,,,,모든 배달 가능가게가 최소금액이 높다,1,,2.31231E+11,,,FEMALE,20대,수도권,미구독,한그룻 주문경험X,1,1,2,0,0,3
2308,45947.75218,45947.75272,0,,100,47,1,45947.75274,R_41YrIvpzHa08Qyp,,,,,,,anonymous,KO,1,7,사용편리함,,,7,,,,4,,,,,,,염가할인혜택수령,"1,2,5",,2.00314E+11,,,MALE,30대,수도권,구독,한그룻 주문경험O,1,0,6,0,0,6
2309,45947.74971,45947.75325,0,,100,305,1,45947.75326,R_4zQO0LTg1Btrnnb,,,,,,,anonymous,KO,1,10,"신속.정확,신뢰,믿음",8,,,,,,,,3,,,,,"포장,재달상태 나쁘면 식욕저하","1,2,4,3",서로e음,2.00618E+11,,,FEMALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,6,4,0,0,10
2310,45947.75262,45947.754,0,,100,119,1,45947.75402,R_4GwuaHc790aquM3,,,,,,,anonymous,KO,1,5,배달비가 아무래도..,,,,,7,,3,,,,,,,배달비 가격이 부담이 있내요,1,,1.81025E+11,,,MALE,30대,수도권,미구독,한그룻 주문경험X,1,0,0,1,0,1
2311,45947.75381,45947.75609,0,,100,196,1,45947.7561,R_9PwghECcPXSNLqW,,,,,,,anonymous,KO,1,7,다 좋은데 친구들이 있는곳이 시골이라 기만 처럼 보일거 같아서 7점 줬습니다,,,10,친구들이 있는 지역,,,,,,,,,송내마을과 송기마을이 너무 산이 많아서 배달도 안되고 한다고 해서 ㅎㅎ,,"1,4",,2.10111E+11,,,MALE,20대,지방,미구독,한그룻 주문경험O,1,0,2,0,0,2
2312,45947.75595,45947.75782,0,,100,162,1,45947.75784,R_99j0d98xVGoH1Zv,,,,,,,anonymous,KO,1,8,다른 앱보다 많은 가게가 배민에 입점되어 있어서,,,9,,,,,,,,3,,,배스킨 라빈스 등 배민에서만 먹을 수 있는 특별한 메뉴들이 있어서,"1,2",,2.50222E+11,,,FEMALE,20대,광역시,구독,한그룻 주문경험O,1,0,8,1,0,9
2313,45947.75735,45947.75834,0,,100,86,1,45947.75836,R_9Tzliidk7CLAQc9,,,,,,,anonymous,KO,1,7,다른 배달앱에 비해 편하지만 완전 만족스럽진 않음,,,9,,,,,,,,1,,,,"1,3",두잇,2.40816E+11,,,MALE,10대,수도권,구독,한그룻 주문경험O,1,0,8,0,0,8
2314,45947.75809,45947.75875,0,,100,56,1,45947.75876,R_9GDoBKt8dZtJB9a,,,,,,,anonymous,KO,1,9,쿠폰 무료배달등등,7,,,,,,4,,,,,,,,"1,2,5",,1.90602E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,0,1,0,0,1
2315,45947.75662,45947.75925,0,,100,227,1,45947.75926,R_9Op55OeL6iM7hGD,,,,,,,anonymous,KO,1,7,다른배달앱보다편하고빠르게와서좋습니다.,,,8,,,,,,1,,,,,배달도빠르고도착시간도정확한편이라믿음이갑니다.,1,,2.20311E+11,,,FEMALE,50대 이상,광역시,미구독,한그룻 주문경험O,1,10,3,0,0,13
2316,45947.75854,45947.76016,0,,100,139,1,45947.76017,R_9FFmnaWTKVq4WpX,,,,,,,anonymous,KO,1,9,집이 골목주택인경우 배달기사분들이 잘 못찾아서 전화를 자주 걸거나 다른곳에 오배송이 종종 있다 그외에는 문제 없다.,7,,,,,,5,,,,,,,혼자 시킬때가 많은데 한그릇도 주문되고 할인도 있는편이라 추천,"1,2,4",,2.5052E+11,,,MALE,30대,수도권,구독,한그룻 주문경험O,1,0,8,0,0,8
2317,45947.75991,45947.76147,0,,100,134,1,45947.76148,R_91Tb7RiaBS0kB7i,,,,,,,anonymous,KO,1,8,"없는 가게가 없고,
배달 정보나 기타 서비스 이용에 있어서 딱히 불편한게 없어 잘 사용중이라, 만족 점수를 주었어요.",,,8,,,,,,3,,,,,음식 준비부터 배달 도착까지 실시간 확인이 가능해서 좋음.,"1,4,5",,1.50923E+11,,,FEMALE,30대,지방,구독,한그룻 주문경험O,1,1,6,0,1,8
2318,45947.76183,45947.76271,0,,100,75,1,45947.76272,R_4D7TzkkQARwfH3z,,,,,,,anonymous,KO,1,7,쿠폰 부족,,,7,,,,2,,,,,,,혼밥가능,"1,2,4,5",,2.21112E+11,,,MALE,50대 이상,수도권,미구독,한그룻 주문경험X,1,0,2,0,1,3
2319,45947.76222,45947.763,0,,100,67,1,45947.76301,R_4I47stLSWIQIBit,,,,,,,anonymous,KO,1,10,배민클럽 배달비 무료,8,,,,,,,,2,,,,,,"1,2",,1.81101E+11,,,MALE,40대,광역시,구독,한그룻 주문경험O,1,0,9,0,0,9
2320,45947.76279,45947.76464,0,,100,160,1,45947.76466,R_4jE8gzQJv3g159K,,,,,,,anonymous,KO,1,8,주문이 편리하구 오배송시에두 처리가 확실해서 좋습니다,,,7,,,,5,,,,,,,정액제 무료배달을 많이 이용할수있어서 좋아요,1,,2.50409E+11,,,MALE,40대,수도권,구독,한그룻 주문경험O,1,0,7,0,0,7
2321,45947.76194,45947.7651,0,,100,272,1,45947.76511,R_40c24enJxKAuz1d,,,,,,,anonymous,KO,1,6,다양하지 안은 메뉴로 선택지가 적다,,,,,9,,,,,,3,,,다른 업체에 없거나 배민에만 있는 것들이 있어서.,"1,2",,2.0113E+11,,,FEMALE,50대 이상,수도권,미구독,한그룻 주문경험O,1,0,2,0,0,2
2322,45947.76313,45947.76575,0,,100,227,1,45947.76578,R_4Dh9zUvcexFXgOD,,,,,,,anonymous,KO,1,10,빠른 배송,8,,,,,,,,2,,,,,,"1,2",,1.90629E+11,,,FEMALE,50대 이상,광역시,미구독,한그룻 주문경험X,1,2,0,0,0,2
2323,45947.76384,45947.76619,0,,100,203,1,45947.76621,R_48TVyREovAdURx5,,,,,,,anonymous,KO,1,8,빠르고 좋아요 쿠폰도 좋아요 ,,,7,,,,4,,,,,,,"쿠폰과 메뉴의 다양성,  배달속도","1,2,4",,2.00819E+11,,,FEMALE,50대 이상,지방,미구독,한그룻 주문경험X,1,0,2,0,0,2
2324,45947.76616,45947.76774,0,,100,137,1,45947.76776,R_42Vd73JaObkbMY9,,,,,,,anonymous,KO,1,7,메뉴별 리뷰 볼수있고 사용하기 편함,,,7,,,,2,,,,,,,한그릇도 이제 가능,"1,2",,1.90603E+11,,,MALE,40대,수도권,미구독,한그룻 주문경험O,1,0,2,6,0,8
2325,45947.76578,45947.76788,0,,100,182,1,45947.7679,R_9P5mqpsGbDt5E5P,,,,,,,anonymous,KO,1,2,타사보다  혜택이 부족하다,,,,,7,,4,,,,,,,타사에 비해 할인쿠폰 부족,"2,5",,2.00703E+11,,,MALE,30대,수도권,구독,한그룻 주문경험X,1,0,5,0,0,5
2326,45947.76777,45947.76831,0,,100,46,1,45947.76832,R_4SCuJlw1AbCHaqE,,,,,,,anonymous,KO,1,10,배달이 빨라요,8,,,,,,,,3,,,,,포장이 깔끔해야 된다,5,,2.30224E+11,,,MALE,10대,지방,구독,한그룻 주문경험X,1,0,3,0,0,3
2327,45947.76889,45947.76955,0,,100,56,1,45947.76957,R_9DHiZgYGUwEysrV,,,,,,,anonymous,KO,1,6,최소배달금액이 너무 큼,,,,,7,,2,,,,,,,혼자 시켜먹을 경우에 어려움,"1,2",,1.8081E+11,,,FEMALE,20대,광역시,미구독,한그룻 주문경험X,1,1,5,0,3,9
2328,45947.76808,45947.77253,0,,100,385,1,45947.77255,R_9RkrS0JgzbajzHP,,,,,,,anonymous,KO,1,1,배달료도 너무 비싸지고 가까운데도 매장에 부담이 많이 되서 그런지 음식을 시키면 기본 3만원데 부담스런 가격으로  이용에 대한 생각이 없어지구 있습니다,,,,,10,가게들도 배민 어플 사용료 등 문제로 배달비와 음식 가격의 상승 요인 등 다양한 문제가 많아 이용에 대한  부담이 소비자인 고객입장에서 부담이 많이 있음,,,,,,,배민의 이용  수수료등 자영업자  및 라이더들과상생 가능한 지점이 없어 이용자들의 부담이 갈 수록 늘어나서 결국 매장에 직접 플랫폼 없이 주문하게 됩니다,,"1,5,6,3",직접 현장 방문하기도 함 자주,2.00922E+11,,,MALE,30대,수도권,미구독,한그룻 주문경험X,1,3,3,0,0,6
2329,45947.77125,45947.77557,0,,100,372,1,45947.7756,R_91TSUAFdenaybnR,,,,,,,anonymous,KO,1,1,"동일가게, 동일메뉴를 쿠팡이츠나 타사에서 주문시 더 저렴해지는 매직, 
한집배달과 일반배달시간차이가 거의없다는건 한집배달이 그만큼 느리다는것",,,,,7,,5,,,,,,,"시간차이도 얼마없는 한집배달 별로, 멤버쉽 혜택은 대체 뭐가 있는지도 모르겠고","2,4,5",,1.60106E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험X,1,0,5,0,0,5
2330,45947.77123,45947.77583,0,,100,398,1,45947.77585,R_4P5urOK9hUGw6LY,,,,,,,anonymous,KO,1,5,"배송사고,라이더 없다고 늦은도착, 도착후 초인종 눌러달라고해도 그냥 문앞에 두고가는 라이더 등등!",,,,,10,최소주문 가격 배달라이더,,,,,,,앞에 적어 두었음,,2,,2.10822E+11,,,MALE,50대 이상,광역시,미구독,한그룻 주문경험O,1,0,1,0,0,1
2331,45947.77479,45947.77657,0,,100,153,1,45947.77658,R_9waTWizlFgWmJoc,,,,,,,anonymous,KO,1,10,주문하기 편하고  문앞배송까지..두루두루  좋아요,9,,,,,,,,,,4,,,믿고 주문한만큼 잘못되었을땐 신속하게 해결을해줌,1,,2.00723E+11,,,FEMALE,50대 이상,지방,미구독,한그룻 주문경험X,1,1,2,0,0,3
2332,45947.77895,45947.78035,0,,100,120,1,45947.78036,R_9khzgjOCzPH9ouu,,,,,,,anonymous,KO,1,5,쿠폰및포인트를 많이 지급해줌,,,,,9,,,,,,1,,,메뉴가 좀 적은거 같음,"1,2,4",,2.50703E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,1,2,0,0,3
2333,45947.77346,45947.78148,0,,100,693,1,45947.78154,R_9M4aTrI4KeIfLSd,,,,,,,anonymous,KO,1,7,가끔 가게에서 시간이 지연되면 미리 알려주면 좋은데 안내문자도 없이 1시간 이상을 기다린적이 있습니다.,,,8,,,,,,2,,,,,도착 시간을 어느정도 맞추어 주셔야 마냥 기다리지 않고 정해진 시간에 식사를 할수 있겠죠.,"1,2",,2.01229E+11,,,FEMALE,50대 이상,수도권,구독,한그룻 주문경험X,1,0,4,1,0,5
2334,45947.7669,45947.78161,0,,100,1270,1,45947.78162,R_4Gt31jWvljekhYB,,,,,,,anonymous,KO,1,3,사용은 하고는 있지만 독점적이다라는 생각과 배달비를 좀더 줄이는 방향으로 나온 방법이 회원제라는 것이 결국 또 사용량 대비 불편함 과중인 듯 함.,,,,,7,,3,,,,,,,"가게배달, 업체배달 서로 배달팁도 다르고, 한집 배달비 추가랑.. 매번 회원제를 유도하는 듯한 구조",1,,2.10118E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,2,3,0,0,5
2335,45947.78141,45947.7841,0,,100,231,1,45947.78412,R_9iWFxWxd2HP4fGM,,,,,,,anonymous,KO,1,10,다양한메뉴및 배달비절감  ,9,,,,,,,,,,4,,,배달의민족앱에 등록된업체들은 서비스나 가격면에서 다른앱보다1인메뉴구성도다양한편,1,,2.50408E+11,,,MALE,50대 이상,수도권,구독,한그룻 주문경험O,1,1,16,0,0,17
2336,45947.7847,45947.78545,0,,100,65,1,45947.78547,R_92mDlz36yCxmcNy,,,,,,,anonymous,KO,1,5,퀵비가 비싼거 같아서,,,,,7,,3,,,,,,,,"1,4",,2.00726E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,1,0,0,0,1
2337,45947.78079,45947.78554,0,,100,410,1,45947.78557,R_90oRVBmALM0Uy82,,,,,,,anonymous,KO,1,1,"단골 가게에 주문하는게 가게 사장님에게  미안해요. 수수료 빼면 남는게 없다고 하고, 실제로 같은 가게 같은 음식 주문해도 쿠팡 이츠에서 재료, 토핑, 서비스 더 낫고 가격도 더 저렴하게 먹어요ㅡ 쿠팡이 더 나은거  같아요......",,,,,10,쿠팡 이츠보다 모든 면에서 다 부족하다 ,,,,,,,"가게 사장님들이 쿠팡이츠에서 주문하면, 그래도 양, 토핑 , 서비스 음식까지 주시고, 배민 하고 가격 비교 하면 쿠팡 이츠가 5천원 더 저렴하고요, 실제로 단골 가게들 중에 배민 만 하시다가 문을 닫아서 단골 가게들 떠난 뒤로 못 먹게 된 메뉴 종류별로 몇가지가 있어요. 배민이 단골 가게들을 힘들게 떠나게 해서, 배민은 꼭 배민만 입점한 가게 1곳 만 쓰고, 나머지는 다 쿠팡 이츠에 갑니다. 가격도 더 싸고요....서비스도 더 주십니다... 같은 메뉴 도 퀄리티가 쿠팡이츠가 좀 더 높게 나와서 먹을때 만족감이 있어요... 솔직하게 적었는데, 쿠팡이츠랑 똑같이 좀 개선 되고, 단골 가게들이 그만 사라졌으면 좋겠어요.  좋아하는 음식을 못 먹는 것은 영혼에 슬픔을 5 리터 얹어 붓는 것과 같아요. ",,2,,2.40702E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,0,2,0,0,2
2338,45947.78716,45947.78824,0,,100,93,1,45947.78826,R_43NclyNvmfUCELv,,,,,,,anonymous,KO,1,5,배달 기사 배정이 느려서 도착이 늦어짐,,,,,8,,,,1,,,,,배달 기사 배정이 느림,"2,4,5",,1.80831E+11,,,FEMALE,30대,수도권,구독,한그룻 주문경험X,1,0,11,1,0,12
2339,45947.79075,45947.79286,0,,100,181,1,45947.79287,R_4bKgKUkIem1CStj,,,,,,,anonymous,KO,1,6,가게들이 때에 따라 배민클럽 주문을 닫았다가 여는 경우가 종종 있습니다. 주로 금요일 저녁에 그런 경우가 있어서 오히려 배달 방식에 변경이 없는 타 배달 어플 이용도 고려하고 있습니다.,,,,,10,때에 따라 변하는 배달 가능 방식,,,,,,,이전 질문에 대답과 동일합니다.,,1,,2.10127E+11,,,FEMALE,20대,수도권,구독,한그룻 주문경험X,1,0,2,2,0,4
2340,45947.79692,45947.79787,0,,100,82,1,45947.79788,R_9Vg0LNZDSSo6aPl,,,,,,,anonymous,KO,1,10,무료배달이 많아서요,7,,,,,,3,,,,,,,같은가게인데도 다른 어플은 배달비가잇는데 배민은 없어서 배민을 항상 사용하는거같아요,"1,2,4",,2.5091E+11,,,FEMALE,10대,지방,미구독,한그룻 주문경험X,1,0,5,0,0,5
2341,45947.79858,45947.79934,0,,100,66,1,45947.79935,R_424G8zySkWwYTqU,,,,,,,anonymous,KO,1,9,좋으니까요,7,,,,,,4,,,,,,,싸면 좋잖아요,"1,2,4",,1.40805E+11,,,MALE,40대,지방,구독,한그룻 주문경험X,1,0,5,0,0,5
2342,45947.79892,45947.80068,0,,100,151,1,45947.80071,R_4xQAOby56FQlj2N,,,,,,,anonymous,KO,1,2,예상시간보다 늦게오는 경우가 종종 있음. 배달비도 비싸고 음식이 식어서 오기도함.. 배달 출발했다고 하는데 도착하기까지 너무 오래 걸림,,,,,7,,3,,,,,,,혼자사는 가구들이 먹고싶은 음식을 시키기에는 배달팁이 음식 하나값이 나오기도함  ,"1,5",,2.00612E+11,,,MALE,20대,지방,미구독,한그룻 주문경험O,1,2,3,0,0,5
2343,45947.80049,45947.80159,0,,100,94,1,45947.80159,R_4qE0nbTJznlKL7C,,,,,,,anonymous,KO,1,7,"등록되어 있는 집도 많고 고객센터 대응도 괜찮은 편인데,
수수료가 비싸고 여민전 등 지역화폐 사용이 어려움",,,7,,,,1,,,,,,,가격이 타 배달앱 대비 비쌈,"1,2,5",,1.60911E+11,,,FEMALE,30대,지방,구독,한그룻 주문경험X,1,9,2,0,0,11
2344,45947.80494,45947.80563,0,,100,58,1,45947.80564,R_4zhUYTlkvX0BdHU,,,,,,,anonymous,KO,1,6,무료 배달이 많지 않아요,,,,,9,,,,,,1,,,더 좀 맛집이 있길,"1,2,4",,1.80129E+11,,,FEMALE,40대,수도권,구독,한그룻 주문경험O,1,0,13,1,0,14
2345,45947.80703,45947.80775,0,,100,62,1,45947.80777,R_4m6cUSddUsekhBn,,,,,,,anonymous,KO,1,10,간편하고폭넓은선택,8,,,,,,,,2,,,,,원하는시간.장소에맞게 배달할수있는정ㅅ,1,,2.01005E+11,,,MALE,40대,지방,미구독,한그룻 주문경험X,1,3,1,0,0,4
2346,45947.80831,45947.8097,0,,100,120,1,45947.80971,R_94MFZuOV0dFCZ9L,,,,,,,anonymous,KO,1,5,수수료가 너무 커서 가게 부담이 크다는 소식을 들었습니다. 가게들의 생계를 위해 수수료를 줄일 수 있으면 좋겠습니다.,,,,,7,,3,,,,,,,배달팁 때문에 음식 가격이 상승하므로 수수료를 배민측에서 부담하지 않고 가게나 소비자가 부담하게 되는 형식이 부담스럽습니다.,"1,4,5",,1.90517E+11,,,FEMALE,20대,광역시,구독,한그룻 주문경험X,1,1,3,0,0,4
2347,45947.80927,45947.81132,0,,100,176,1,45947.81133,R_9g1lWqWEbAkwnkF,,,,,,,anonymous,KO,1,8,치킨 주문하면 자꾸 배달자가 빼먹음,,,8,,,,,,3,,,,,치킨 빼먹은 흔적을 자주 보게 됨,"1,2",,1.90721E+11,,,MALE,50대 이상,수도권,구독,한그룻 주문경험X,1,0,5,2,0,7
2348,45947.81881,45947.8198,0,,100,85,1,45947.81981,R_9fUHQdkOB0Wm1Mx,,,,,,,anonymous,KO,1,9,좋아요 편하고,7,,,,,,4,,,,,,,아무래도 쿠폰이나 할인되면 좋으니까요,1,,1.80714E+11,,,FEMALE,40대,수도권,미구독,한그룻 주문경험X,1,0,2,0,0,2
2349,45947.81906,45947.81997,0,,100,78,1,45947.81998,R_4EX26FyL0sMRdkK,,,,,,,anonymous,KO,1,5,알아서 다들 쓸 것 같다,,,,,7,,3,,,,,,,배달비가 너무 비싸다,"1,2,4",,2.20914E+11,,,FEMALE,10대,지방,미구독,한그룻 주문경험X,1,3,0,0,0,3
2350,45947.82023,45947.82083,0,,100,52,1,45947.82085,R_4gCTTTrlVdMDRvP,,,,,,,anonymous,KO,1,8,딱히 단점없음,,,8,,,,,,3,,,,,,1,,2.30716E+11,,,MALE,30대,수도권,구독,한그룻 주문경험X,1,1,4,0,0,5
2351,45947.82554,45947.82622,0,,100,58,1,45947.82624,R_9KdR4nB72LTcU72,,,,,,,anonymous,KO,1,5,이유는 딱히 없음,,,,,7,,2,,,,,,,,"1,2",,1.60302E+11,,,FEMALE,40대,지방,미구독,한그룻 주문경험X,1,1,0,0,2,3
2352,45947.82734,45947.82862,0,,100,111,1,45947.82864,R_45FSYitHgkJfbiS,,,,,,,anonymous,KO,1,8,접근편의성,,,9,,,,,,,,1,,,어디에 시킬줄 모를때 쉽게 주문 가능,1,,2.00905E+11,,,FEMALE,50대 이상,지방,미구독,한그룻 주문경험X,1,1,0,0,0,1
2353,45947.8327,45947.83359,0,,100,76,1,45947.8336,R_4KpzEZuiYwopG6x,,,,,,,anonymous,KO,1,5,그냥 그렇다,,,,,7,,2,,,,,,,1인배달이 힘들다,"1,2",,2.00112E+11,,,MALE,20대,수도권,구독,한그룻 주문경험O,1,0,4,0,0,4
2354,45947.82729,45947.83394,0,,100,574,1,45947.83395,R_4Wup7KT1WnnYEGe,,,,,,,anonymous,KO,1,8,"대체로 훌륭하나,소비자입장에서 2 정도 욕심을 내봅니다...배민을 점점 더 이용하게 되가는,알게 모르게 배민에 젖어들게하는 마케팅을 기대하는 고객의 입장입니다...",,,10,배달되는 제품의 품질이 무조건 제일 우선으로 좋아야 하며 다음이 서비스 정직한배달인 듯 합니다 ,,,,,,,,,늘 기대이상의 품질이었으면 하는 소비자의 욕심가득한 기대감에서입니다,,"1,2,5",,1.80112E+11,,,MALE,50대 이상,수도권,구독,한그룻 주문경험X,1,0,3,0,0,3
2355,45947.8333,45947.83912,0,,100,503,1,45947.83917,R_4dnNIEIsX0xKLlD,,,,,,,anonymous,KO,1,8,멤버십을 가입해야 혜택을 받을 수 있는건 조금 아쉬워요...자주 쓰는 사람들한테 유용하게 쓰겠지만 잘 안 쓰는 사람한테는 부담 스러워요.,,,7,,,,4,,,,,,,할인이나 쿠폰이 있어야 배민을 쓰게 돼요. 그런거 없으면 타 배달앱을 쓸수 밖에 없어요.,"1,5",,1.6091E+11,,,FEMALE,40대,광역시,구독,한그룻 주문경험X,1,3,4,0,0,11
